"Category","Album","Word","Meaning","PartOfSpeech","Pronunciation","Example_English","Example_Vietnamese"
"Part7_Topics","doanh-nghiep-p7","tax deductible","khấu trừ thuế","adj","/ˌtæks dɪˈdʌk.tə.bəl/","Business travel expenses are often tax deductible.","Chi phí đi công tác thường được khấu trừ thuế."
"Part7_Topics","doanh-nghiep-p7","thrifty","tiết kiệm, chi tiêu hợp lý","adj","/ˈθrɪf.ti/","The thrifty manager reduced company costs by eliminating unnecessary subscriptions.","Người quản lý tiết kiệm đã cắt giảm chi phí công ty bằng cách loại bỏ các đăng ký không cần thiết."
"Part7_Topics","doanh-nghiep-p7","accounting","kế toán","noun","/əˈkaʊn.t̬ɪŋ/","The company hired a new manager to oversee its accounting operations.","Công ty đã thuê một quản lý mới để giám sát hoạt động kế toán."
"Part7_Topics","doanh-nghiep-p7","analysis","phân tích dữ liệu để hiểu và ra quyết định","noun","/əˈnæl.ə.sɪs/","The financial analysis showed a significant increase in quarterly revenue.","Phân tích tài chính cho thấy doanh thu quý tăng đáng kể."
"Part7_Topics","doanh-nghiep-p7","assets","tài sản giá trị của doanh nghiệp","noun","/ˈæs.ets/","The company listed its assets and liabilities in the annual report.","Công ty đã liệt kê tài sản và nợ phải trả trong báo cáo thường niên."
"Part7_Topics","doanh-nghiep-p7","budge","nhượng bộ, thay đổi quyết định hoặc vị trí","verb","/bʌdʒ/","Despite repeated requests, the manager wouldn’t budge on the pricing policy.","Dù đã được yêu cầu nhiều lần, quản lý vẫn không nhượng bộ về chính sách giá."
"Part7_Topics","doanh-nghiep-p7","budget","ngân sách","noun","/ˈbʌdʒ.ɪt/","The marketing team must stay within the annual budget.","Đội ngũ tiếp thị phải chi tiêu trong ngân sách hàng năm."
"Part7_Topics","doanh-nghiep-p7","dividend","cổ tức","noun","/ˈdɪv.ə.dənd/","Shareholders received a higher dividend after a profitable year.","Cổ đông nhận được cổ tức cao hơn sau một năm kinh doanh có lãi."
"Part7_Topics","doanh-nghiep-p7","downsize","cắt giảm quy mô","verb","/ˈdaʊn.saɪz/","The company decided to downsize its workforce due to declining profits.","Công ty quyết định cắt giảm nhân sự do lợi nhuận giảm sút."
"Part7_Topics","doanh-nghiep-p7","earnings","thu nhập hoặc lợi nhuận từ công việc, kinh doanh","noun","/ˈɝː.nɪŋz/","The company reported higher earnings for the third quarter.","Công ty báo cáo thu nhập cao hơn trong quý ba."
"Part7_Topics","doanh-nghiep-p7","finance","tài chính","noun","/ˈfaɪ.næns/","She works in corporate finance at a multinational company.","Cô ấy làm việc trong lĩnh vực tài chính doanh nghiệp tại một công ty đa quốc gia."
"Part7_Topics","doanh-nghiep-p7","fiscal year","năm tài chính","noun","/ˈfɪs.kəl jɪr/","The company’s fiscal year begins in April and ends in March.","Năm tài chính của công ty bắt đầu vào tháng Tư và kết thúc vào tháng Ba."
"Part7_Topics","doanh-nghiep-p7","liability","khoản nợ hoặc nghĩa vụ pháp lý","noun","/ˌlaɪ.əˈbɪl.ə.t̬i/","The company listed all outstanding liabilities in its balance sheet.","Công ty liệt kê tất cả các khoản nợ tồn đọng trong bảng cân đối kế toán."
"Part7_Topics","doanh-nghiep-p7","overhead","chi phí gián tiếp cần thiết cho hoạt động doanh nghiệp","noun","/ˈoʊ.vɚ.hed/","Reducing overhead is crucial for small business survival.","Giảm chi phí gián tiếp là điều sống còn đối với doanh nghiệp nhỏ."
"Part7_Topics","doanh-nghiep-p7","portfolio","danh mục đầu tư","noun","/ˌpɔːrtˈfoʊ.li.oʊ/","The investor diversified her portfolio to reduce risk.","Nhà đầu tư đã đa dạng hóa danh mục đầu tư của mình để giảm rủi ro."
"Part7_Topics","doanh-nghiep-p7","profitability","khả năng sinh lời","noun","/ˌprɑː.fɪ.t̬əˈbɪl.ə.t̬i/","The new pricing model significantly improved profitability.","Mô hình định giá mới đã cải thiện đáng kể khả năng sinh lời."
"Part7_Topics","doanh-nghiep-p7","revenue","doanh thu","noun","/ˈrev.ə.nuː/","The company’s annual revenue exceeded expectations.","Doanh thu hàng năm của công ty vượt quá kỳ vọng."
"Part7_Topics","doanh-nghiep-p7","set up a business","thành lập doanh nghiệp mới","verb","/set ʌp ə ˈbɪz.nəs/","He set up a business offering online marketing services.","Anh ấy đã thành lập một doanh nghiệp cung cấp dịch vụ tiếp thị trực tuyến."
"Part7_Topics","doanh-nghiep-p7","strategy","chiến lược","noun","/ˈstræt̬.ə.dʒi/","The company adopted a new marketing strategy to reach younger customers.","Công ty áp dụng chiến lược tiếp thị mới để tiếp cận khách hàng trẻ tuổi hơn."
"Part7_Topics","loi-nhuan-va-lo-p7","be in the black","có lãi","verb","/bi ɪn ðə blæk/","After a difficult year, the company is finally back in the black.","Sau một năm khó khăn, công ty cuối cùng cũng có lãi trở lại."
"Part7_Topics","loi-nhuan-va-lo-p7","be in the red","bị lỗ, chi tiêu vượt thu nhập","verb","/bi ɪn ðə red/","Due to falling demand, the company has been in the red for three quarters.","Do nhu cầu giảm, công ty đã bị lỗ trong ba quý liên tiếp."
"Part7_Topics","loi-nhuan-va-lo-p7","benefit","lợi ích","noun","/ˈben.ə.fɪt/","The new system offers major benefits in efficiency and cost.","Hệ thống mới mang lại nhiều lợi ích về hiệu quả và chi phí."
"Part7_Topics","loi-nhuan-va-lo-p7","cost","chi phí","noun","/kɑːst/","Rising fuel prices have increased the overall production cost.","Giá nhiên liệu tăng đã làm tăng chi phí sản xuất tổng thể."
"Part7_Topics","loi-nhuan-va-lo-p7","damage","thiệt hại","noun","/ˈdæm.ɪdʒ/","The flood caused severe damage to the company’s inventory.","Trận lũ gây thiệt hại nghiêm trọng cho hàng tồn kho của công ty."
"Part7_Topics","loi-nhuan-va-lo-p7","deficit","thâm hụt ngân sách","noun","/ˈdef.ə.sɪt/","The company posted a large budget deficit last year.","Công ty ghi nhận thâm hụt ngân sách lớn vào năm ngoái."
"Part7_Topics","loi-nhuan-va-lo-p7","expenditure","khoản chi tiêu","noun","/ɪkˈspen.də.tʃɚ/","The company reduced its capital expenditure to improve cash flow.","Công ty đã giảm chi tiêu vốn để cải thiện dòng tiền."
"Part7_Topics","loi-nhuan-va-lo-p7","expense","chi phí","noun","/ɪkˈspens/","Travel expenses must be submitted with receipts.","Chi phí công tác phải được nộp kèm theo hóa đơn."
"Part7_Topics","loi-nhuan-va-lo-p7","gross","tổng, chưa trừ chi phí hay thuế","adj","/ɡroʊs/","The company reported gross earnings of $5 million.","Công ty báo cáo tổng thu nhập là 5 triệu đô."
"Part7_Topics","loi-nhuan-va-lo-p7","gross income","tổng thu nhập trước khi trừ chi phí và thuế","noun","/ɡroʊs ˈɪn.kəm/","The company’s gross income increased by 15% this year.","Tổng thu nhập của công ty đã tăng 15% trong năm nay."
"Part7_Topics","loi-nhuan-va-lo-p7","income","thu nhập","noun","/ˈɪn.kəm/","The business saw a steady increase in income over the past year.","Doanh nghiệp chứng kiến sự tăng trưởng thu nhập ổn định trong năm qua."
"Part7_Topics","loi-nhuan-va-lo-p7","loss","sự thua lỗ","noun","/lɔːs/","The company reported a net loss of $2 million last quarter.","Công ty báo cáo khoản lỗ ròng 2 triệu đô trong quý trước."
"Part7_Topics","loi-nhuan-va-lo-p7","lucrative","sinh lợi, mang lại nhiều lợi nhuận","adj","/ˈluː.krə.t̬ɪv/","They launched a lucrative new product that boosted company profits.","Họ đã ra mắt một sản phẩm mới sinh lợi, giúp tăng lợi nhuận công ty."
"Part7_Topics","loi-nhuan-va-lo-p7","margin","biên lợi nhuận","noun","/ˈmɑːr.dʒɪn/","We need to increase our profit margin by reducing production costs.","Chúng tôi cần tăng biên lợi nhuận bằng cách giảm chi phí sản xuất."
"Part7_Topics","loi-nhuan-va-lo-p7","net profit","lợi nhuận ròng","noun","/net ˈprɑː.fɪt/","The firm’s net profit grew by 10% compared to last year.","Lợi nhuận ròng của công ty tăng 10% so với năm ngoái."
"Part7_Topics","loi-nhuan-va-lo-p7","profitable","có lợi nhuận","adj","/ˈprɑː.fɪ.t̬ə.bəl/","The new branch became profitable within six months.","Chi nhánh mới đã có lãi trong vòng sáu tháng."
"Part7_Topics","loi-nhuan-va-lo-p7","surcharge","phụ phí","noun","/ˈsɝː.tʃɑːrdʒ/","There is a fuel surcharge added to all international flights.","Có phụ phí nhiên liệu áp dụng cho tất cả các chuyến bay quốc tế."
"Part7_Topics","loi-nhuan-va-lo-p7","surplus","thặng dư","noun","/ˈsɝː.pləs/","The company reinvested its budget surplus into new projects.","Công ty tái đầu tư phần thặng dư ngân sách vào các dự án mới."
"Part7_Topics","moi-truong-p7","acid rain","mưa axit gây hại cho môi trường","noun","/ˌæs.ɪd ˈreɪn/","Acid rain has severely damaged forests in the northern region.","Mưa axit đã gây hại nghiêm trọng cho các khu rừng ở miền Bắc."
"Part7_Topics","moi-truong-p7","coal","than đá, nhiên liệu hóa thạch dùng để sản xuất năng lượng","noun","/koʊl/","The country still relies heavily on coal for electricity generation.","Quốc gia này vẫn phụ thuộc nhiều vào than đá để sản xuất điện."
"Part7_Topics","moi-truong-p7","conserve","bảo tồn, tiết kiệm tài nguyên để bảo vệ môi trường","verb","/kənˈsɝːv/","We must conserve water during times of drought.","Chúng ta phải tiết kiệm nước trong thời kỳ hạn hán."
"Part7_Topics","moi-truong-p7","contamination","sự ô nhiễm chất độc hại vào môi trường, thực phẩm, nước","noun","/kənˌtæm.əˈneɪ.ʃən/","The contamination of groundwater poses serious health risks.","Ô nhiễm nguồn nước ngầm gây ra những rủi ro nghiêm trọng cho sức khỏe."
"Part7_Topics","moi-truong-p7","crude","dầu thô chưa tinh chế","noun","/kruːd/","The country exports large quantities of crude to international markets.","Quốc gia này xuất khẩu số lượng lớn dầu thô ra thị trường quốc tế."
"Part7_Topics","moi-truong-p7","disposal","sự xử lý rác thải","noun","/dɪˈspoʊ.zəl/","Proper waste disposal is essential for environmental protection.","Xử lý rác thải đúng cách là điều cần thiết để bảo vệ môi trường."
"Part7_Topics","moi-truong-p7","ecology","hệ sinh thái học","noun","/iˈkɑː.lə.dʒi/","Understanding ecology helps us protect natural resources.","Hiểu về sinh thái học giúp chúng ta bảo vệ tài nguyên thiên nhiên."
"Part7_Topics","moi-truong-p7","endangered","bị đe dọa tuyệt chủng","adj","/ɪnˈdeɪn.dʒɚd/","The panda is listed as an endangered species.","Gấu trúc được xếp vào danh sách loài có nguy cơ tuyệt chủng."
"Part7_Topics","moi-truong-p7","environment","môi trường sống của sinh vật","noun","/ɪnˈvaɪ.rən.mənt/","We all share the responsibility to protect the environment.","Chúng ta đều có trách nhiệm bảo vệ môi trường."
"Part7_Topics","moi-truong-p7","habitat","môi trường sống tự nhiên của loài động thực vật","noun","/ˈhæb.ə.tæt/","Urban development is threatening the natural habitat of many animals.","Phát triển đô thị đang đe dọa môi trường sống tự nhiên của nhiều loài động vật."
"Part7_Topics","moi-truong-p7","hazardous","nguy hại, có thể gây nguy hiểm cho sức khỏe hoặc môi trường","adj","/ˈhæz.ɚ.dəs/","The factory was fined for improper disposal of hazardous waste.","Nhà máy bị phạt vì xử lý chất thải nguy hại không đúng cách."
"Part7_Topics","moi-truong-p7","humidity","độ ẩm trong không khí","noun","/hjuːˈmɪd.ə.t̬i/","High humidity makes the temperature feel much hotter.","Độ ẩm cao khiến nhiệt độ cảm giác nóng hơn nhiều."
"Part7_Topics","moi-truong-p7","mine","mỏ khai thác khoáng sản","noun","/maɪn/","The government closed several unsafe coal mines last year.","Chính phủ đã đóng cửa một số mỏ than không an toàn vào năm ngoái."
"Part7_Topics","moi-truong-p7","natural resources","tài nguyên thiên nhiên","noun","/ˈnætʃ.ɚ.əl rɪˈzɔːr.sɪz/","The country is rich in natural resources such as oil and timber.","Quốc gia này giàu tài nguyên thiên nhiên như dầu mỏ và gỗ."
"Part7_Topics","moi-truong-p7","ozone layer","tầng ozone","noun","/ˈoʊ.zoʊn ˌleɪ.ɚ/","CFCs have been banned to protect the ozone layer.","CFC đã bị cấm để bảo vệ tầng ozone."
"Part7_Topics","moi-truong-p7","purify","làm sạch, thanh lọc tạp chất","verb","/ˈpjʊr.ə.faɪ/","The system is designed to purify wastewater before releasing it.","Hệ thống được thiết kế để làm sạch nước thải trước khi thải ra ngoài."
"Part7_Topics","moi-truong-p7","recycle","tái chế","verb","/riːˈsaɪ.kəl/","We recycle paper, plastic, and glass to reduce environmental impact.","Chúng tôi tái chế giấy, nhựa và thủy tinh để giảm tác động môi trường."
"Part7_Topics","moi-truong-p7","timber","gỗ dùng làm vật liệu xây dựng hoặc sản xuất","noun","/ˈtɪm.bɚ/","Illegal logging has led to a shortage of quality timber.","Khai thác rừng trái phép đã dẫn đến tình trạng thiếu gỗ chất lượng."
