"Category","Album","Word","Meaning","PartOfSpeech","Pronunciation","Example_English","Example_Vietnamese"
"Listening_Topics","Tuyen-dung-LC","job candidate","ứng viên xin việc","noun","/dʒɑːb ˈkæn.dɪ.dət/","Each job candidate must complete an online assessment.","Mỗi ứng viên phải hoàn thành bài kiểm tra trực tuyến."
"Listening_Topics","Tuyen-dung-LC","full-time worker","nhân viên làm việc toàn thời gian","noun","/ˌfʊl.taɪm ˈwɝː.kɚ/","The company is hiring a full-time worker for the accounting team.","Công ty đang tuyển một nhân viên toàn thời gian cho bộ phận kế toán."
"Listening_Topics","Tuyen-dung-LC","previous work experience","kinh nghiệm làm việc trước đây","noun","/ˈpriː.vi.əs wɝːk ɪkˈspɪr.i.əns/","Please include all previous work experience on your résumé.","Vui lòng liệt kê toàn bộ kinh nghiệm làm việc trước đây trong sơ yếu lý lịch của bạn."
"Listening_Topics","Tuyen-dung-LC","individual","cá nhân","noun","/ˌɪn.dəˈvɪdʒ.u.əl/","We’re looking for a motivated individual to join our team.","Chúng tôi đang tìm một cá nhân năng động để gia nhập đội ngũ."
"Listening_Topics","Tuyen-dung-LC","contact information","thông tin liên hệ","noun","/ˈkɑːn.tækt ˌɪn.fɚˈmeɪ.ʃən/","Be sure to include your contact information at the top of your résumé.","Hãy chắc chắn ghi thông tin liên hệ của bạn ở đầu sơ yếu lý lịch."
"Listening_Topics","Tuyen-dung-LC","submit","nộp tài liệu để xem xét","verb","/səbˈmɪt/","Applicants must submit their résumés by Friday.","Ứng viên phải nộp sơ yếu lý lịch trước thứ Sáu."
"Listening_Topics","Tuyen-dung-LC","on-the-job training","đào tạo tại chỗ","noun","/ˌɑːn.ðəˈdʒɑːb ˈtreɪ.nɪŋ/","New employees will receive on-the-job training during their first month.","Nhân viên mới sẽ được đào tạo tại chỗ trong tháng đầu tiên."
"Listening_Topics","Tuyen-dung-LC","be interested in","quan tâm đến, có hứng thú với","verb","/biː ˈɪn.trə.stɪd ɪn/","I’m very interested in the marketing assistant position.","Tôi rất quan tâm đến vị trí trợ lý marketing."
"Listening_Topics","Tuyen-dung-LC","be considered for a position","được xem xét cho vị trí công việc","verb","/biː kənˈsɪd.ɚd fɔːr ə pəˈzɪʃ.ən/","Only qualified applicants will be considered for the position.","Chỉ những ứng viên đủ điều kiện mới được xem xét cho vị trí này."
"Listening_Topics","Tuyen-dung-LC","be offered positions for the company","được mời làm việc trong công ty","verb","/biː ˈɔː.fɚd pəˈzɪʃ.ənz fɔːr ðə ˈkʌm.pə.ni/","Several candidates were offered positions for the company.","Một số ứng viên đã được mời làm việc cho công ty."
"Listening_Topics","Tuyen-dung-LC","email your résumé to","gửi sơ yếu lý lịch qua email đến","verb","/ˈiː.meɪl jʊr ˈrez.juː.meɪ tuː/","Please email your résumé to hr@greenfield.com.","Vui lòng gửi sơ yếu lý lịch của bạn đến hr@greenfield.com."
"Listening_Topics","Tuyen-dung-LC","successful candidates should have experience with","ứng viên trúng tuyển cần có kinh nghiệm với","verb","/səkˈses.fəl ˈkæn.dɪ.dəts ʃʊd hæv ɪkˈspɪr.i.əns wɪð/","Successful candidates should have experience with database management.","Ứng viên trúng tuyển nên có kinh nghiệm quản lý cơ sở dữ liệu."
"Listening_Topics","Quang-cao-san-pham-LC","price reduction","giảm giá sản phẩm","noun","/praɪs rɪˈdʌk.ʃən/","The store is offering a price reduction on all electronics this weekend.","Cửa hàng đang giảm giá cho tất cả thiết bị điện tử vào cuối tuần này."
"Listening_Topics","Quang-cao-san-pham-LC","promotional event","sự kiện quảng bá sản phẩm","noun","/prəˈmoʊ.ʃən.əl ɪˈvent/","We’re planning a promotional event for our new product line.","Chúng tôi đang lên kế hoạch cho sự kiện quảng bá dòng sản phẩm mới."
"Listening_Topics","Quang-cao-san-pham-LC","annual sale","giảm giá hàng năm","noun","/ˈæn.ju.əl seɪl/","Our annual sale starts next Monday and lasts for a week.","Chương trình giảm giá hằng năm của chúng tôi bắt đầu từ thứ Hai tới và kéo dài một tuần."
"Listening_Topics","Quang-cao-san-pham-LC","offer","đề xuất, cung cấp sản phẩm hoặc dịch vụ cho khách hàng","verb","/ˈɑː.fɚ/","We currently offer free shipping on all orders over $50.","Chúng tôi hiện đang miễn phí vận chuyển cho tất cả đơn hàng trên 50 đô la."
"Listening_Topics","Quang-cao-san-pham-LC","end","kết thúc","verb","/end/","The sale will end this Friday, so hurry in!","Chương trình giảm giá sẽ kết thúc vào thứ Sáu này, nên hãy nhanh lên!"
"Listening_Topics","Quang-cao-san-pham-LC","special offer","ưu đãi đặc biệt","noun","/ˈspeʃ.əl ˈɑː.fɚ/","This weekend only, we have a special offer on all furniture.","Chỉ cuối tuần này, chúng tôi có ưu đãi đặc biệt cho toàn bộ đồ nội thất."
"Listening_Topics","Quang-cao-san-pham-LC","save","tiết kiệm","verb","/seɪv/","You can save up to 30% during our clearance sale.","Bạn có thể tiết kiệm tới 30% trong đợt xả hàng của chúng tôi."
"Listening_Topics","Quang-cao-san-pham-LC","hurry","vội vàng, thúc giục hành động nhanh","verb","/ˈhɝː.i/","Hurry! This limited-time offer ends tomorrow.","Nhanh lên! Ưu đãi có thời hạn này sẽ kết thúc vào ngày mai."
"Listening_Topics","Quang-cao-san-pham-LC","complimentary","miễn phí, tặng kèm","adj","/ˌkɑːm.pləˈmen.t̬ɚ.i/","Guests will receive a complimentary tote bag at the event.","Khách mời sẽ nhận được túi vải miễn phí tại sự kiện."
"Listening_Topics","Quang-cao-san-pham-LC","on sale","đang giảm giá","adj","/ɑːn seɪl/","All winter jackets are now on sale at half price.","Tất cả áo khoác mùa đông hiện đang giảm giá một nửa."
"Listening_Topics","Quang-cao-san-pham-LC","discount on","giảm giá cho sản phẩm, dịch vụ cụ thể","noun","/ˈdɪs.kaʊnt ɑːn/","We’re offering a 15% discount on all office supplies.","Chúng tôi đang giảm giá 15% cho tất cả đồ dùng văn phòng."
"Listening_Topics","Quang-cao-san-pham-LC","10% off the regular price","giảm 10% giá niêm yết","phrase","/ten pɚˈsent ɔːf ðə ˈreɡ.jə.lɚ praɪs/","All members receive 10% off the regular price.","Tất cả thành viên được giảm 10% so với giá niêm yết."
"Listening_Topics","Quang-cao-san-pham-LC","be discounted by 10%","giảm giá 10%","verb","/biː ˈdɪs.kaʊn.tɪd baɪ ten pɚˈsent/","All summer clothing is currently discounted by 10%.","Toàn bộ quần áo mùa hè hiện đang được giảm giá 10%."
"Listening_Topics","Quang-cao-san-pham-LC","be known for","nổi tiếng về","verb","/biː noʊn fɔːr/","This brand is known for its high-quality ingredients.","Thương hiệu này nổi tiếng với các nguyên liệu chất lượng cao."
"Listening_Topics","Quang-cao-san-pham-LC","be sure to","nhớ chắc chắn làm gì đó","verb","/biː ʃʊr tuː/","Be sure to check our website for daily deals.","Nhớ truy cập trang web của chúng tôi để xem ưu đãi hàng ngày."
"Listening_Topics","Quang-cao-san-pham-LC","take advantage of","tận dụng lợi thế","verb","/teɪk ədˈvæn.t̬ɪdʒ ʌv/","Take advantage of our weekend sale to save more.","Hãy tận dụng đợt giảm giá cuối tuần để tiết kiệm nhiều hơn."
"Listening_Topics","Quang-cao-san-pham-LC","don't miss (out)","đừng bỏ lỡ","verb","/doʊnt mɪs (aʊt)/","Don’t miss out on our special 3-day sale.","Đừng bỏ lỡ chương trình giảm giá đặc biệt kéo dài 3 ngày của chúng tôi."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","feature","bao gồm đặc điểm nổi bật","verb","/ˈfiː.tʃɚ/","The brochure features our newest line of kitchen appliances.","Tờ rơi giới thiệu dòng thiết bị nhà bếp mới nhất của chúng tôi."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","various","đa dạng, nhiều loại khác nhau","adj","/ˈver.i.əs/","The store sells various styles of office furniture.","Cửa hàng bán nhiều kiểu nội thất văn phòng khác nhau."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","beverage","đồ uống","noun","/ˈbev.ɚ.ɪdʒ/","The café offers a wide selection of hot and cold beverages.","Quán cà phê cung cấp nhiều loại đồ uống nóng và lạnh."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","catering","dịch vụ cung cấp đồ ăn cho sự kiện","noun","/ˈkeɪ.t̬ɚ.ɪŋ/","The company offers full-service catering for corporate events.","Công ty cung cấp dịch vụ ăn uống trọn gói cho các sự kiện doanh nghiệp."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","appliance","thiết bị điện gia dụng","noun","/əˈplaɪ.əns/","The new kitchen appliances are energy-efficient and easy to use.","Các thiết bị nhà bếp mới tiết kiệm năng lượng và dễ sử dụng."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","state-of-the-art","hiện đại nhất, tiên tiến nhất","adj","/ˌsteɪt.əv.ðiːˈɑːrt/","Our facility is equipped with state-of-the-art technology.","Cơ sở của chúng tôi được trang bị công nghệ hiện đại nhất."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","durable","bền, sử dụng lâu dài","adj","/ˈdʊr.ə.bəl/","This luggage is made of durable materials that last for years.","Chiếc vali này được làm từ vật liệu bền có thể sử dụng trong nhiều năm."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","friendly","thân thiện, dễ gần","adj","/ˈfrend.li/","Our staff is friendly and always ready to assist you.","Nhân viên của chúng tôi thân thiện và luôn sẵn sàng hỗ trợ bạn."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","knowledgeable","am hiểu, có kiến thức sâu rộng","adj","/ˈnɑː.lɪ.dʒə.bəl/","The technician was very knowledgeable about the new software.","Kỹ thuật viên rất am hiểu về phần mềm mới."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","warranty","bảo hành","noun","/ˈwɔː.rən.t̬i/","This laptop comes with a two-year warranty.","Chiếc laptop này đi kèm với bảo hành hai năm."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","incredible","tuyệt vời, không thể tin được","adj","/ɪnˈkred.ə.bəl/","They’re offering an incredible deal on smartphones this week.","Tuần này họ đang đưa ra ưu đãi không thể tin được cho điện thoại thông minh."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","easy to carry","dễ mang theo","adj","/ˈiː.zi tu ˈker.i/","This lightweight bag is easy to carry and ideal for travel.","Chiếc túi nhẹ này dễ mang theo và lý tưởng cho việc du lịch."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","available only by","chỉ có thể có được bằng cách nào đó","phrase","/əˈveɪ.lə.bəl ˈoʊn.li baɪ/","This limited edition is available only by special order.","Phiên bản giới hạn này chỉ có thể đặt theo yêu cầu đặc biệt."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","be located in","nằm ở","verb","/loʊˈkeɪ.t̬ɪd ɪn/","The main office is located in downtown Seattle.","Văn phòng chính nằm ở trung tâm Seattle."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","specialize in","chuyên về lĩnh vực cụ thể","verb","/ˈspeʃ.ə.laɪz ɪn/","We specialize in high-end kitchen appliances.","Chúng tôi chuyên về các thiết bị nhà bếp cao cấp."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","looking for","đang tìm kiếm","verb","/ˈlʊk.ɪŋ fɔːr/","Are you looking for a reliable cleaning service?","Bạn đang tìm một dịch vụ vệ sinh đáng tin cậy?"
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","are you tired of","bạn có chán ngấy điều gì đó không?","phrase","/ɑːr juː ˈtaɪɚd ʌv/","Are you tired of paying too much for cable TV?","Bạn có chán việc phải trả quá nhiều tiền cho truyền hình cáp không?"
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","to order call","để đặt hàng, gọi tới","verb","/tuː ˈɔːr.dɚ ... kɑːl/","To order your free sample, call 1-800-555-0199.","Để đặt mẫu thử miễn phí, hãy gọi 1-800-555-0199."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","for further information, please call","để biết thêm thông tin, vui lòng gọi","phrase","/fɔːr ˈfɝː.ðɚ ˌɪn.fɚˈmeɪ.ʃən pliːz kɔːl/","For further information, please call our customer service line.","Để biết thêm thông tin, vui lòng gọi đến đường dây chăm sóc khách hàng của chúng tôi."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","we are opening a new","chúng tôi sắp khai trương một cái mới","phrase","/wiː ɑːr ˈoʊ.pən.ɪŋ ə nuː/","We are opening a new branch in downtown this fall.","Chúng tôi sẽ khai trương chi nhánh mới ở trung tâm thành phố vào mùa thu này."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","environmentally friendly","thân thiện với môi trường","adj","/ɪnˌvaɪ.rənˈmen.t̬əl.i ˈfrend.li/","Our packaging is made from environmentally friendly materials.","Bao bì của chúng tôi được làm từ vật liệu thân thiện với môi trường."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","be proud to","tự hào khi làm điều gì đó","verb","/biː praʊd tuː/","We are proud to offer high-quality customer support.","Chúng tôi tự hào cung cấp dịch vụ hỗ trợ khách hàng chất lượng cao."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","a new line of","dòng sản phẩm/dịch vụ mới","noun","/ə nuː laɪn ʌv/","The company just released a new line of organic snacks.","Công ty vừa ra mắt dòng đồ ăn vặt hữu cơ mới."
"Listening_Topics","Dac-diem-san-pham-dich-vu-LC","gift certificate","phiếu quà tặng","noun","/ɡɪft sərˈtɪf.ə.kət/","You can redeem this gift certificate at any of our stores.","Bạn có thể dùng phiếu quà tặng này tại bất kỳ cửa hàng nào của chúng tôi."
